what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1474762731809
started,bundle,com.chookapp.org.Bracketeer,1.2.0.201203031719,"com.chookapp.org.Bracketeer",1474762731810
started,bundle,com.chookapp.org.BracketeerCDT,1.2.0.201203031719,"com.chookapp.org.BracketeerCDT",1474762731810
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1474762731811
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1474762731811
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1474762731813
os,sysinfo,,,"macosx",1474762731817
arch,sysinfo,,,"x86_64",1474762731817
ws,sysinfo,,,"cocoa",1474762731817
locale,sysinfo,,,"en_US",1474762731817
processors,sysinfo,,,"4",1474762731817
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1474762731817
java.runtime.version,sysinfo,,,"1.6.0_65-b14-468-11M4833",1474762731817
java.specification.name,sysinfo,,,"Java Platform API Specification",1474762731817
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1474762731817
java.specification.version,sysinfo,,,"1.6",1474762731817
java.vendor,sysinfo,,,"Apple Inc.",1474762731817
java.version,sysinfo,,,"1.6.0_65",1474762731817
java.vm.info,sysinfo,,,"mixed mode",1474762731817
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1474762731817
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1474762731817
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1474762731817
java.vm.specification.version,sysinfo,,,"1.0",1474762731817
java.vm.vendor,sysinfo,,,"Apple Inc.",1474762731817
java.vm.version,sysinfo,,,"20.65-b04-468",1474762731817
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1474762734535
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1474762763037
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAs",1474762763132
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1474762763963
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1474762767651
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1474762769102
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1474762769197
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1474762772880
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1474762772933
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1474762772933
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1474762774805
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1474762795044
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1474762800480
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1474762802405
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.cleanAction",1474762802516
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1474762803019
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1474762809405
error,log,,,"Unhandled event loop exception",1474762817734
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1474762838666
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1474762839048
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1474762850412
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1474762859511
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1474762866316
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1474762870353
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1474762874837
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1474762889586
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.4.v20110204-0100-e3x,"org.eclipse.cdt.mylyn.ui",1474762889706
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAs",1474762891346
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1474762895254
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201102110609,"org.eclipse.cdt.debug.core",1474762895308
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201102110609,"org.eclipse.cdt.debug.ui",1474762895312
started,bundle,org.eclipse.cdt.launch,6.1.0.201102110609,"org.eclipse.cdt.launch",1474762895327
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201102110609,"org.eclipse.cdt.debug.mi.ui",1474762895777
started,bundle,org.eclipse.cdt.dsf,2.1.1.201102110609,"org.eclipse.cdt.dsf",1474762895783
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201102110609,"org.eclipse.cdt.dsf.gdb",1474762895784
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201102110609,"org.eclipse.cdt.dsf.gdb.ui",1474762895785
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201102110609,"org.eclipse.cdt.debug.mi.core",1474762895792
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1474762901408
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201102110609,"org.eclipse.cdt.debug.mi.ui",1474762902696
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201102110609,"org.eclipse.cdt.debug.mi.core",1474762902696
